scid,message_count,percentage_of_total
1002160868282859521,1,0.0
1005920098694660096,1,0.0
874117241732202499,1,0.0
986134386808520705,1,0.0
975292102802604033,1,0.0
975353675310366721,1,0.0
745913086396137473,1,0.0
1002483025185144833,1,0.0
1000065199236055040,1,0.0
985917783020077056,1,0.0
873615864445468673,1,0.0
992270761230073857,1,0.0
1006136702470782977,1,0.0
856675688870445057,1,0.0
921346763709284353,1,0.0
927289624126816256,1,0.0
771622966849961984,1,0.0
890473576711716865,1,0.0
810158650267205633,1,0.0
879258558107287553,1,0.0
1005181226741792769,1,0.0
808943690017210369,1,0.0
910744173155844097,1,0.0
929733838469398529,1,0.0
997280136251310092,1,0.0
971030395557445633,1,0.0
935363338009640961,1,0.0
785782477563559937,1,0.0
909732622385348609,1,0.0
971396533048377344,1,0.0
971715391438127105,1,0.0
991352669022978048,1,0.0
989829845454618625,1,0.0
956337621699919873,1,0.0
930622243885481984,1,0.0
1000948106999562241,1,0.0
1001086645530132481,1,0.0
1001163611290533889,1,0.0
1001221885353132032,1,0.0
959304104040398849,1,0.0
1001232880485597185,1,0.0
1001501161361309697,1,0.0
863268360455847936,1,0.0
777908874824384513,1,0.0
925845965381763072,1,0.0
991240518941605894,1,0.0
1002779893334605825,1,0.0
977784695648092161,1,0.0
940139616367017987,1,0.0
968587280796549122,1,0.0
925141178326319105,1,0.0
749559066973634560,1,0.0
941483219647266817,1,0.0
974813815245701121,1,0.0
891274021226151937,1,0.0
932650842715783168,1,0.0
945820793067864065,1,0.0
926113146722189313,1,0.0
929430373374164992,1,0.0
823090006571155457,1,0.0
999003070949556224,1,0.0
777886884540055552,1,0.0
777979243477401601,1,0.0
869018806286483457,1,0.0
952550903857414145,1,0.0
986732521293807616,1,0.0
766178185182314497,1,0.0
1006784314752892929,1,0.0
767273298780946433,1,0.0
766952241500913664,1,0.0
766392589944029184,1,0.0
955099571634569217,1,0.0
896458218561601536,1,0.0
991953002376331265,1,0.0
990503846004654081,1,0.0
912816752452829185,1,0.0
1002933825000570880,1,0.0
765934093648199681,1,0.0
970964424874000385,1,0.0
765870321904123904,1,0.0
742669527156129792,1,0.0
894023899780022273,1,0.0
965462468855332864,1,0.0
1001203193733971968,1,0.0
987477990124421121,1,0.0
938348512024985600,1,0.0
938294635991334912,1,0.0
894890314932224001,1,0.0
1001458280486993921,1,0.0
1001619908597645313,1,0.0
972548821171503104,1,0.0
762925829781127168,1,0.0
1001881592374755329,1,0.0
977044724141916161,1,0.0
949453579455954945,1,0.0
624375270123634688,1,0.0
976831418979647488,1,0.0
969095255092953090,1,0.0
997609989717884929,1,0.0
760238623354257409,1,0.0
785991384752062465,1,0.0
964248607977963521,1,0.0
965372308827078658,1,0.0
980737983811289128,1,0.0
985497769598189568,1,0.0
953143540452950016,1,0.0
997269141092564993,1,0.0
781295370645012481,1,0.0
998331269400100864,1,0.0
1002365377597145088,1,0.0
879256359111098369,1,0.0
954063831610753025,1,0.0
899509363377307649,1,0.0
858145735842660353,1,0.0
950860954409041921,1,0.0
1003604527216394241,1,0.0
918107602384650240,1,0.0
1000268608850493440,1,0.0
998698506210770945,1,0.0
904668271851536384,1,0.0
985188806803914752,1,0.0
980728088197857285,1,0.0
977742914203549696,1,0.0
980879820866519041,1,0.0
998886522775535616,1,0.0
1005893710412251137,1,0.0
969083160533729285,1,0.0
697744581443387393,1,0.0
988983221521809413,1,0.0
864534997862318081,1,0.0
949784532467449857,1,0.0
1004588590085111809,1,0.0
1002147674265354241,1,0.0
941848257491042305,1,0.0
989613241618530305,1,0.0
1000324683868995585,1,0.0
909495127902519297,1,0.0
990349914486013952,1,0.0
994669895678885889,1,0.0
896187738578485248,1,0.0
969194211235725313,1,0.0
999802416027860993,1,0.0
996254291888308234,1,0.0
1002483025291771907,1,0.0
762078106357727233,1,0.0
973515291838119937,1,0.0
989931000483217412,1,0.0
1001912378735460353,1,0.0
932238526008131585,1,0.0
698037051639922689,1,0.0
963023751974027264,1,0.0
761400807210680320,1,0.0
993275714903343105,1,0.0
595050195521044480,1,0.0
994796339559858176,1,0.0
850411771138015233,1,0.0
988017850435764225,1,0.0
854936261374705664,1,0.0
989985976142462977,1,0.0
937203920488955904,1,0.0
986118993663950849,1,0.0
1004787601561550848,1,0.0
997608890219888641,1,0.0
918982813668868097,1,0.0
800186079921897473,1,0.0
990429079198236675,1,0.0
995622072741462017,1,0.0
944179222117285889,1,0.0
859505831842086912,1,0.0
947849392197206016,1,0.0
883801740183076864,1,0.0
971366846264377345,1,0.0
948282599513325570,1,0.0
983664883796082698,1,0.0
986857865694412801,1,0.0
681940201420095488,1,0.0
939822957151518721,1,0.0
991572571336867840,1,0.0
879022163054362624,1,0.0
1005352750597996544,1,0.0
887485104113057792,1,0.0
999370307921051650,1,0.0
811884883582124032,1,0.0
970203562935451649,1,0.0
941791082870013952,1,0.0
802110225245470721,1,0.0
770943468595970048,1,0.0
995048127587745794,1,0.0
774506985757802498,1,0.0
971927597145849857,1,0.0
976182707167232001,1,0.0
1003390122303619072,1,0.0
755037933431750658,1,0.0
1003924485054005249,1,0.0
887725897158885381,1,0.0
956687266434318336,1,0.0
954753225508323328,1,0.0
835008712584003584,1,0.0
1004186168796381185,1,0.0
1002227938668314624,1,0.0
797049173268955137,1,0.0
997793608169816064,1,0.0
997773816862146561,1,0.0
949518450608963585,1,0.0
1006246653491937280,1,0.0
1004343398977437697,1,0.0
876179925626191873,1,0.0
772132040634728449,1,0.0
903718293769486336,1,0.0
998461011778535425,1,0.0
999221873781702657,1,0.0
1003956370864930816,1,0.0
992148715507482624,1,0.0
1005894809852575745,1,0.0
999530836559527936,1,0.0
946855433490399236,1,0.0
860539372669566977,1,0.0
996211410945245185,1,0.0
966266211837673478,1,0.0
890214091970707457,1,0.0
831169217998553088,1,0.0
1000150961056841729,1,0.0
743242372698603520,1,0.0
976268469041168385,1,0.0
942406809439174657,1,0.0
955213920811417601,1,0.0
950941218604449793,1,0.0
795111833720979457,1,0.0
951359033382797313,1,0.0
980642326386900993,1,0.0
999570418960433152,1,0.0
993211943336738818,1,0.0
990043150630715392,1,0.0
907119083303993344,1,0.0
914557279499714562,1,0.0
858567948315983873,1,0.0
983432886775578624,1,0.0
1000720508168962050,1,0.0
983248168976646144,1,0.0
1006031149219315718,1,0.0
1006328017355603969,1,0.0
990935954111070209,1,0.0
851326564712644609,1,0.0
825845382741557248,1,0.0
909723826224037889,1,0.0
1005824441117966337,1,0.0
968866556664545282,1,0.0
997692453043044352,1,0.0
966022120124252160,1,0.0
977348189654482945,1,0.0
969352540961767425,1,0.0
912509988785160193,1,0.0
952318906814103555,1,0.0
915533645717569537,1,0.0
949743850575626240,1,0.0
996156435348193280,1,0.0
883608226142289921,1,0.0
997391186929451021,1,0.0
1007541878287761409,1,0.0
996032190617616424,1,0.0
835016409221890049,1,0.0
833057079460691968,1,0.0
832782201626755073,1,0.0
832803092332675072,1,0.0
834771218216321025,1,0.0
908677091317514240,1,0.0
815487983171272704,1,0.0
857873056979681288,1,0.0
945106110607327238,1,0.0
922922363913306126,1,0.0
1002287312099213313,1,0.0
957650438589054977,1,0.0
921184035956850691,1,0.0
966970998648340482,1,0.0
982155254256304129,1,0.0
972349809540726785,1,0.0
968684037853806593,1,0.0
991293295468478465,1,0.0
812652342765092865,1,0.0
648467768951373824,1,0.0
1003604527229108228,1,0.0
998754581430861827,1,0.0
924649696753090560,1,0.0
977194257872781313,1,0.0
994003591568359424,1,0.0
1004285124909989888,1,0.0
862287596170772481,1,0.0
909373082090078209,1,0.0
1007110869669117952,1,0.0
965530638407892993,1,0.0
1002951417244418049,1,0.0
955733989828132865,1,0.0
992963453816668161,1,0.0
888249264683941889,1,0.0
907628157081419777,1,0.0
883843521527611393,1,0.0
888936459390025728,1,0.0
868231555962961921,1,0.0
987961775280881664,1,0.0
992093739915739136,1,0.0
937634928877633537,1,0.0
793446073630785537,1,0.0
908290063106244608,1,0.0
993655046497239042,1,0.0
928065879338188800,1,0.0
959499817113419777,1,0.0
874398716696330241,1,0.0
922404494040367108,1,0.0
928471599074443265,1,0.0
876152437671985153,1,0.0
926168122434519041,1,0.0
914777181699964930,1,0.0
973627442158174209,1,0.0
865101246337646593,1,0.0
919336856502796293,1,0.0
935696489996550144,1,0.0
988862275163783169,1,0.0
821952012015108097,1,0.0
927467744946683905,1,0.0
987251490622668801,1,0.0
861583908650745857,1,0.0
985182209703411712,1,0.0
1000749095544225793,1,0.0
1005291177934389248,1,0.0
861830199223779328,1,0.0
891727019939069952,1,0.0
984706121268723712,1,0.0
981452666476429313,1,0.0
948770782711644161,1,0.0
967847309527089153,1,0.0
861826900724875264,1,0.0
977878154013376512,1,0.0
948167150837104640,1,0.0
786459776769064960,1,0.0
879520241826922497,1,0.0
985835319651008512,1,0.0
985843016280899584,1,0.0
977921035111497729,1,0.0
987016195168600065,1,0.0
912923405246857216,1,0.0
927182971484635136,1,0.0
909675447825989633,1,0.0
771001742687797251,1,0.0
888717656604803072,1,0.0
874612022004416515,1,0.0
825616684321538049,1,0.0
844244610353266689,1,0.0
843752029148413953,1,0.0
837530992261988353,1,0.0
856908785259118593,1,0.0
865704878439464961,1,0.0
998225716259323904,1,0.0
955299682790801409,1,0.0
929678862897512450,1,0.0
941970303389794305,1,0.0
926903695556149249,1,0.0
836283046560530433,1,0.0
941288606065623041,1,0.0
992838109316579329,1,0.0
948248514804842497,1,0.0
902085519026683905,1,0.0
825011952986619905,1,0.0
950977502623105025,1,0.0
993516507941240833,1,0.0
969382227643858944,1,0.0
854258962241617921,1,0.0
1003276872600322050,1,0.0
1003733169931223040,1,0.0
981439472207462400,1,0.0
994562143563284498,1,0.0
994743562919018496,1,0.0
921121363814187009,1,0.0
953969273673744385,1,0.0
1000591865268273152,1,0.0
1001122929391566848,1,0.0
961684546835578881,1,0.0
772397023068618752,1,0.0
884104105803841537,1,0.0
996159733901950977,1,0.0
876029292456116225,1,0.0
856116037375623169,1,0.0
801263601274060801,1,0.0
1000160856650874881,1,0.0
997205369470058496,1,0.0
919206014581145600,1,0.0
673217775680749568,1,0.0
894843035960147968,1,0.0
771001742687797250,1,0.0
807468145418305537,1,0.0
849930185014247425,1,0.0
990255356384903172,1,0.0
919694197660450817,1,0.0
852254552520261636,1,0.0
976770945817444353,1,0.0
978613727356190721,1,0.0
872461377146519553,1,0.0
947647081817767937,1,0.0
991626447479242753,1,0.0
841515622470123520,1,0.0
1004901950810685440,1,0.0
922923463413334033,1,0.0
776467415063068672,1,0.0
907580878111375360,1,0.0
997280136251310083,1,0.0
928680506309214208,1,0.0
967906683174649857,1,0.0
1003148229795381248,1,0.0
942413406447927297,1,0.0
954157290273701888,1,0.0
900033830432210944,1,0.0
831209900015681536,1,0.0
948158354764267521,1,0.0
991082189292896257,1,0.0
988541217887158272,1,0.0
960400317291233281,1,0.0
974129918936416257,1,0.0
769168856820547585,1,0.0
955501993004695553,1,0.0
1007555072334954496,1,0.0
931201686401974273,1,0.0
863173802543677440,1,0.0
1002483025185013761,1,0.0
963539422928764929,1,0.0
984474124242321408,1,0.0
961587789871972353,1,0.0
1006200474077757441,1,0.0
985684686595751936,1,0.0
973178841484361728,1,0.0
937881219590455297,1,0.0
941001633663877120,1,0.0
848987903547211776,1,0.0
1006337913085165569,1,0.0
984243227065974785,1,0.0
963702150568673281,1,0.0
989428523753078784,1,0.0
812986594284797953,1,0.0
996439009748779009,1,0.0
1000898629099782145,1,0.0
946116561736040449,1,0.0
1006320320820281345,1,0.0
862423935596691456,1,0.0
986896348379086849,1,0.0
982631342960476193,1,0.0
1003623218865307648,1,0.0
978074966659104768,1,0.0
957390953991241728,1,0.0
946028600708300801,1,0.0
996982168601296938,1,0.0
762142977484783617,1,0.0
941306198295052288,1,0.0
894242702500626433,1,0.0
980737983811289111,1,0.0
939842748224765953,1,0.0
929663469771358208,1,0.0
980743481340526604,1,0.0
991144861297213440,1,0.0
988272937082617856,1,0.0
990013463901831169,1,0.0
990512642148073472,1,0.0
826182932908015616,1,0.0
735723912162050048,1,0.0
835803659489181696,1,0.0
817315371568988161,1,0.0
1003781548464930816,1,0.0
870120516928667649,1,0.0
990404890092240897,1,0.0
983685774535753732,1,0.0
1005629827556769792,1,0.0
965742844218048512,1,0.0
934883950848770049,1,0.0
833610133859926017,1,0.0
920827794208849921,1,0.0
853371656306229248,1,0.0
963734036399063040,1,0.0
855370568551890945,1,0.0
895032151962353665,1,0.0
963718643296698369,1,0.0
914213132327518209,1,0.0
969909993220014080,1,0.0
944480488397078528,1,0.0
943395270308069377,1,0.0
933413903962472449,1,0.0
960571840967147521,1,0.0
835176937971777537,1,0.0
925593077668446212,1,0.0
951091851829248001,1,0.0
964356360070234112,1,0.0
999586911750848512,1,0.0
984150867972194305,1,0.0
833345151637848064,1,0.0
998810656423215105,1,0.0
924448486141919232,1,0.0
990909565788946433,1,0.0
961771408359489537,1,0.0
844132460090687488,1,0.0
964000118397730817,1,0.0
1005442910579785729,1,0.0
982876533924626432,1,0.0
549755817314197,1,0.0
549755817779362,1,0.0
960952272016244737,1,0.0
913568818378309632,1,0.0
549755814358340,1,0.0
956906069274001409,1,0.0
860909908104118273,1,0.0
1003581437471096835,1,0.0
549755819995095,1,0.0
963958336805535744,1,0.0
549755815268650,1,0.0
972369600873496576,1,0.0
696457053420781568,1,0.0
1006096020540162048,1,0.0
549755818467600,1,0.0
549755817047720,1,0.0
979914449652154369,1,0.0
822174113361821697,1,0.0
754233090972712961,1,0.0
998968986044792833,1,0.0
1002580881927045121,1,0.0
999279048324743169,1,0.0
925259925570912260,1,0.0
917209301503115264,1,0.0
766835693159448577,1,0.0
772550954609147905,1,0.0
957508601631014912,1,0.0
932972999742849024,1,0.0
978533463026106369,1,0.0
849038481014980609,1,0.0
995468141083688961,1,0.0
969738469503467521,1,0.0
968001241063948290,1,0.0
909696338561204224,1,0.0
991139363749232640,1,0.0
932994989886668801,1,0.0
983806720729939969,1,0.0
994719373660323840,1,0.0
984222336114491393,1,0.0
994874404774215681,1,0.0
859530020912365576,1,0.0
945627279108210691,1,0.0
925143377480056832,1,0.0
1004070720084836352,1,0.0
904107520919339009,1,0.0
995074515907117056,1,0.0
872629602421440515,1,0.0
811337326797389824,1,0.0
983451578485243905,1,0.0
980862228765999105,1,0.0
806580839593738241,1,0.0
993298804587233281,1,0.0
990089330258739200,1,0.0
995598982872104961,1,0.0
912053691454980097,1,0.0
880944109488832513,1,0.0
996713887704612865,1,0.0
957286500378869760,1,0.0
984437840375250945,1,0.0
992285054928224256,1,0.0
910837631600164865,1,0.0
963331615241535489,1,0.0
908228490443030529,1,0.0
995453847372365825,1,0.0
951616318789713928,1,0.0
971555962211008513,1,0.0
1004330204791111681,1,0.0
877772018402983936,1,0.0
994460988364816385,1,0.0
955807657072852999,1,0.0
905772181642608641,1,0.0
958218886100811778,1,0.0
923765689512558593,1,0.0
1002688633924747265,1,0.0
982400445448257542,1,0.0
994594029281411073,1,0.0
992331234326085632,1,0.0
980737983811289097,1,0.0
996276282102841345,1,0.0
998616042854809601,1,0.0
999415387878260737,1,0.0
997743030581526529,1,0.0
1005481393548623872,1,0.0
760732304106389505,1,0.0
993330690529427457,1,0.0
996608334629109760,1,0.0
549755816331634,1,0.0
989100869240291328,1,0.0
998441220557373441,1,0.0
549755814927588,1,0.0
549755816677364,1,0.0
549755821027697,1,0.0
950257322354212864,1,0.0
989812253171187713,1,0.0
982549978891223041,1,0.0
955521784244928520,1,0.0
998181735713210368,1,0.0
999294441466494977,1,0.0
990566518319677441,1,0.0
958542142534647831,1,0.0
928436414644092929,1,0.0
549755814108214,1,0.0
549755820835494,1,0.0
999280147955580929,1,0.0
998838144170328064,1,0.0
980261895273906177,1,0.0
996047583660670977,1,0.0
767893423439478785,1,0.0
995243840651919361,1,0.0
784297037314260993,1,0.0
774047389950279680,1,0.0
928083471429795840,1,0.0
769485516162072576,1,0.0
969834126948237313,1,0.0
767852741436637184,1,0.0
764184770642247680,1,0.0
836419385994706945,1,0.0
998608346295238656,1,0.0
877834690468446208,1,0.0
1002688633971408896,1,0.0
952558600411938817,1,0.0
805567089769775105,1,0.0
988596193464811521,1,0.0
994984355918446592,1,0.0
988702846058561538,1,0.0
924979550182637569,1,0.0
999485756485599234,1,0.0
955539376245637120,1,0.0
995992608137936896,1,0.0
854905475161391105,1,0.0
932969701248991237,1,0.0
1002658947090022401,1,0.0
976676387810836480,1,0.0
975072200350564353,1,0.0
1003846419646775296,1,0.0
991551680702775296,1,0.0
939576666499973126,1,0.0
979204165194088448,1,0.0
939097279502549008,1,0.0
956011066783236099,1,0.0
928316567986765825,1,0.0
889955706729005060,1,0.0
614400500647526400,1,0.0
804957960306753537,1,0.0
969775852869910529,1,0.0
942797136106684417,1,0.0
875812688695066624,1,0.0
999767231559303169,1,0.0
957434934479749121,1,0.0
998644630180003840,1,0.0
797017287417135105,1,0.0
806498376212545537,1,0.0
963674662921895937,1,0.0
801528583601324032,1,0.0
995992608137871360,1,0.0
958057257916628992,1,0.0
919289577429794816,1,0.0
928052685103824897,1,0.0
988522526085677056,1,0.0
944570648353308672,1,0.0
987670404545511424,1,0.0
944300168371568641,1,0.0
964072686045822976,1,0.0
985322947270410241,1,0.0
980694003339886603,1,0.0
911523726752284672,1,0.0
978573045428060160,1,0.0
622143261566369792,1,0.0
992386210077736960,1,0.0
852254552564432897,1,0.0
844560170203480066,1,0.0
994346639141044224,1,0.0
979366892921028608,1,0.0
945943938239168512,1,0.0
975348177782243328,1,0.0
972953441542537216,1,0.0
924389112453267456,1,0.0
1006175185267916801,1,0.0
1002265321995960320,1,0.0
999148206443921409,1,0.0
956221073435394049,1,0.0
992283955357941760,1,0.0
1003340644379852800,1,0.0
990928257523318785,1,0.0
970784105095757824,1,0.0
997305425052041217,1,0.0
990750136666947588,1,0.0
934408961927020545,1,0.0
1007270298966032385,1,0.0
989835342999781376,1,0.0
972048543394758657,1,0.0
1006480849656610816,1,0.0
823895948645498881,1,0.0
1004083914282172418,1,0.0
942627811435741184,1,0.0
781134841873760257,1,0.0
997075627063181315,1,0.0
825281333233778688,1,0.0
955248005839126529,1,0.0
998279592235696129,1,0.0
1003396719331311617,1,0.0
990772126993350656,1,0.0
871368462639824897,1,0.0
1006727140074127360,1,0.0
917181813627420672,1,0.0
912551770307756033,1,0.0
937450211121954816,1,0.0
947758132655161345,1,0.0
955029202956058625,1,0.0
873973205729280001,1,0.0
955984678681772032,1,0.0
943213850988773377,1,0.0
1007040500953907200,1,0.0
998326871279140865,1,0.0
886515334863257600,1,0.0
877466354193203205,1,0.0
1006625985091076097,1,0.0
948935709556604929,1,0.0
800733636695228417,1,0.0
871566374814547968,1,0.0
1006524830056710144,1,0.0
842921897889497088,1,0.0
826394038987980800,1,0.0
967550441354625024,1,0.0
868743928395726849,1,0.0
968006738608979969,1,0.0
906596815293906945,1,0.0
969382227648315393,1,0.0
921098274164506624,1,0.0
902117404880470017,1,0.0
843005460636303361,1,0.0
908420904948989953,1,0.0
992327935796248578,1,0.0
971123854140178433,1,0.0
814499522200535045,1,0.0
962261790484594688,1,0.0
946669616011476993,1,0.0
927436958541217792,1,0.0
968679639731339265,1,0.0
997553914712031232,1,0.0
1002165266303090688,1,0.0
779433897421176833,1,0.0
997602293056274432,1,0.0
1003907992293539841,1,0.0
733812960891568128,1,0.0
1003817832355725312,1,0.0
994235588519002113,1,0.0
804898586795769857,1,0.0
597400951428612097,1,0.0
937553565173743617,1,0.0
996032190617616402,1,0.0
868483344094199809,1,0.0
997693552612147201,1,0.0
828637042790170625,1,0.0
876831935927812097,1,0.0
994264175869493249,1,0.0
972414680681086976,1,0.0
999081136274014212,1,0.0
806531361436008449,1,0.0
807026141689348098,1,0.0
804883193646743553,1,0.0
948012119623663617,1,0.0
999560523363516416,1,0.0
816804098723282948,1,0.0
950625658866958336,1,0.0
865042972264955905,1,0.0
918227449221939201,1,0.0
995825482391945216,1,0.0
1005063579077115904,1,0.0
882713223688945667,1,0.0
919165332698103808,1,0.0
967318444434194433,1,0.0
745587630949466112,1,0.0
916788188480798724,1,0.0
808537970163318785,1,0.0
785552679558578176,1,0.0
967508659969720320,1,0.0
897632497063428096,1,0.0
807191068537913345,1,0.0
958412400229679105,1,0.0
919934990892859393,1,0.0
858055575909629952,1,0.0
1007237313580695553,1,0.0
997768319489409025,1,0.0
973359161288753152,1,0.0
810035504999432193,1,0.0
986134386851774464,1,0.0
987870515683065856,1,0.0
1007291189652160514,1,0.0
848146777116508164,1,0.0
811319734544629760,1,0.0
829767340679036929,1,0.0
752215487062736897,1,0.0
998407135580192769,1,0.0
789150281618882561,1,0.0
793134911789596672,1,0.0
978860017976803329,1,0.0
998912911000666113,1,0.0
692483418330693632,1,0.0
780106798557626369,1,0.0
929508438649667585,1,0.0
925644754672812033,1,0.0
1005400029665230849,1,0.0
939494203096760322,1,0.0
815763960674189313,1,0.0
780571891982008320,1,0.0
789065619187892225,1,0.0
775425078087581696,1,0.0
993474726528548864,1,0.0
793139309797965825,1,0.0
691050754654404609,1,0.0
968994100020510721,1,0.0
759287545795772416,1,0.0
800186079924322305,1,0.0
1001122929296801793,1,0.0
800849085442031616,1,0.0
835866331763769345,1,0.0
972518034923847681,1,0.0
795937566943739905,1,0.0
1002951417248022528,1,0.0
998522584345083904,1,0.0
796250927739830273,1,0.0
650153320298446849,1,0.0
797128338136629249,1,0.0
794468619376525312,1,0.0
769193046143139840,1,0.0
1006306027254644737,1,0.0
771613071149367296,1,0.0
790841330500370433,1,0.0
982360862958813185,1,0.0
996170728954724353,1,0.0
890114036346322944,1,0.0
987895804574760960,1,0.0
995695739950268416,1,0.0
985529655506370561,1,0.0
988557710487453697,1,0.0
964878628061118465,1,0.0
804599519559876609,1,0.0
894318568855961601,1,0.0
988853479134986241,1,0.0
960554248882880513,1,0.0
990871083032903681,1,0.0
957919818959749121,1,0.0
939803165940645893,1,0.0
995664953579798529,1,0.0
996120151572348929,1,0.0
993890341877252097,1,0.0
968732416335216640,1,0.0
976402609610293249,1,0.0
989811153831657473,1,0.0
861583908673945601,1,0.0
720169121145159680,1,0.0
956497050922385409,1,0.0
997280136249540613,1,0.0
803231727126052865,1,0.0
914444029672554496,1,0.0
891618168219435009,1,0.0
950642151572570114,1,0.0
848310604234293249,1,0.0
872183200752926720,1,0.0
890663792248094721,1,0.0
896701210747797504,1,0.0
914020717692649473,1,0.0
946838940822405120,1,0.0
925507315718881280,1,0.0
698037051639726080,1,0.0
973453719226023940,1,0.0
836513944056037376,1,0.0
830138975614271489,1,0.0
982754488174182410,1,0.0
927176374587359233,1,0.0
803603362040709121,1,0.0
887691812259561473,1,0.0
925258826092314626,1,0.0
965089734307151873,1,0.0
970605984146653185,1,0.0
999182291335708672,1,0.0
979001854950375424,1,0.0
976293757737828352,1,0.0
932804774546702337,1,0.0
985816628012580864,1,0.0
943354588383936512,1,0.0
985823225104695297,1,0.0
1005291177931177986,1,0.0
880815466740187137,1,0.0
879902871943708673,1,0.0
1007053695159107584,1,0.0
992764442015694848,1,0.0
981438372775788544,1,0.0
981418581489483776,1,0.0
995779302944800768,1,0.0
981447168867237889,1,0.0
979912250629095424,1,0.0
924588123965751296,1,0.0
1006627084577079297,1,0.0
1003592432501456896,1,0.0
961551505882021888,1,0.0
999670474535927809,1,0.0
977171168093863939,1,0.0
995569296094134275,1,0.0
963550418022301697,1,0.0
884177773113966593,1,0.0
1004612779275255809,1,0.0
965194187947180033,1,0.0
943843871136743425,1,0.0
848076408425480192,1,0.0
942406809513164801,1,0.0
892223999176867841,1,0.0
996156435348193283,1,0.0
995281224291123200,1,0.0
995143785110372353,1,0.0
989001913248120832,1,0.0
839888345291423745,1,0.0
988488441304580096,1,0.0
866134787355770880,1,0.0
818263150595670017,1,0.0
983002977701462017,1,0.0
984503811038183425,1,0.0
888792423400931329,1,0.0
836594208390512641,1,0.0
834319318781722625,1,0.0
964329971856769025,1,0.0
973408639226806272,1,0.0
973740691871170560,1,0.0
974059550234968064,1,0.0
980828143811624960,1,0.0
821536396649431041,1,0.0
743068649881403393,1,0.0
913954747000815616,1,0.0
1005275784741191681,1,0.0
970618078710005761,1,0.0
726801375297929217,1,0.0
982766582761127936,1,0.0
955183134665605121,1,0.0
863168304879501313,1,0.0
917387422330126336,1,0.0
829300048243130368,1,0.0
856973656409702401,1,0.0
970949031691288584,1,0.0
973767080165244929,1,0.0
995879358428479488,1,0.0
970371788184944640,1,0.0
827932255804194816,1,0.0
826744783195537408,1,0.0
998807358009966593,1,0.0
1002631459407724545,1,0.0
971079873767211008,1,0.0
914820062713872384,1,0.0
876029292457885696,1,0.0
813573733535055873,1,0.0
896298789349294080,1,0.0
937615137691729926,1,0.0
843150596285595649,1,0.0
961897852116467712,1,0.0
1004993210345586689,1,0.0
989695704954109952,1,0.0
963659269778505728,1,0.0
990338919252819969,1,0.0
975523000288018433,1,0.0
989316373504065538,1,0.0
987083265414791169,1,0.0
955173239045685249,1,0.0
968117789295509505,1,0.0
939988983459479553,1,0.0
914202137105793024,1,0.0
765371143658209281,1,0.0
969505373024550913,1,0.0
824538063381790738,1,0.0
971734083123019777,1,0.0
971789058725642241,1,0.0
972657672903196672,1,0.0
968980906064936960,1,0.0
969499875471982593,1,0.0
938953243360428035,1,0.0
836550227942506496,1,0.0
994657801012510759,1,0.0
884216256054689793,1,0.0
765914302372446208,1,0.0
766019855517351937,1,0.0
924477073316184065,1,0.0
955539376300621827,1,0.0
962332159180668928,1,0.0
881364122847739905,1,0.0
988404878379778048,1,0.0
975657140536541185,1,0.0
975687926968090624,1,0.0
914113076783022084,1,0.0
975804475121729537,1,0.0
891478530307653633,1,0.0
999001971461193728,1,0.0
991721005401702401,1,0.0
1003342843311685632,1,0.0
997471451173289990,1,0.0
973630740624965633,1,0.0
970151885904347140,1,0.0
972041946350288900,1,0.0
994669895659552769,1,0.0
900880454341296137,1,0.0
962152938801528832,1,0.0
876111755819220993,1,0.0
1004629272032968704,1,0.0
998429125814255617,1,0.0
911461054726406146,1,0.0
881687379403341825,1,0.0
1006136702470848513,1,0.0
902058031331672065,1,0.0
961553705023832064,1,0.0
997999216907649025,1,0.0
971553763082305537,1,0.0
978090359912726529,1,0.0
935517269570879489,1,0.0
971855029357510657,1,0.0
994098149499600897,1,0.0
997550616011735041,1,0.0
1004137790325456896,1,0.0
994216896823754753,1,0.0
911806301307994113,1,0.0
995586888327626753,1,0.0
993884844267667457,1,0.0
1000963500202000385,1,0.0
994457689817808897,1,0.0
994440097642708993,1,0.0
997317519567028225,1,0.0
996076170954735617,1,0.0
999932158239703040,1,0.0
775204076177719296,1,0.0
769729607820181505,1,0.0
756659713100873728,1,0.0
997078925676380161,1,0.0
996475293732044801,1,0.0
1001868398285094913,1,0.0
974101331628195841,1,0.0
983341627282685953,1,0.0
953927492295196673,1,0.0
976156318827806721,1,0.0
1000322484818870273,1,0.0
1002334591118344193,1,0.0
1000322484822212609,1,0.0
883412513070120961,1,0.0
944630021931597824,1,0.0
843149496738447361,1,0.0
1006330216463532032,1,0.0
761846109376937984,1,0.0
949516251526594561,1,0.0
925752506775633920,1,0.0
874933079454056448,1,0.0
972174987173756928,1,0.0
963718643288506369,1,0.0
1006999819092099072,1,0.0
617674846270455808,1,0.0
946685009244651521,1,0.0
1000656736359481344,1,0.0
990573115250180096,1,0.0
1003246086333726721,1,0.0
855822467767468033,1,0.0
948377157650087937,1,0.0
760383758932967425,1,0.0
992820517177524225,1,0.0
953575648605831168,1,0.0
996292774900400151,1,0.0
854252365134299137,1,0.0
1005866222592851970,1,0.0
788328946447286273,1,0.0
999921163093409792,1,0.0
918723329022820352,1,0.0
996307068443688960,1,0.0
982716005264588800,1,0.0
908935476619837441,1,0.0
984297103002435585,1,0.0
